feature,frequency,rank,docfreq,group
look_found_place,7,55309,7,all
found_place_heart,7,55310,7,all
place_heart_now,7,55311,7,all
heart_now_empti,7,55312,7,all
now_empti_barren,7,55313,7,all
empti_barren_grass,7,55314,7,all
barren_grass_dri,7,55315,7,all
grass_dri_rare,7,55316,7,all
dri_rare_rare,7,55317,7,all
rare_rare_see,7,55318,7,all
rare_see_patch,7,55319,7,all
see_patch_earth,7,55320,7,all
patch_earth_tree,7,55321,7,all
earth_tree_miss,7,55322,7,all
tree_miss_leav,7,55323,7,all
miss_leav_rotten,7,55324,7,all
leav_rotten_flower,7,55325,7,all
rotten_flower_decompos,7,55326,7,all
flower_decompos_wind,7,55327,7,all
today_extra_task,7,55328,7,all
extra_task_min,7,55329,7,all
task_min_hour,7,55330,7,all
ltte_condemn_various,7,55331,7,all
condemn_various_group,7,55332,7,all
various_group_assassin,7,55333,7,all
group_assassin_polit,7,55334,7,all
assassin_polit_militari,7,55335,7,all
polit_militari_oppon,7,55336,7,all
militari_oppon_victim,7,55337,7,all
oppon_victim_includ,7,55338,7,all
victim_includ_tamil,7,55339,7,all
includ_tamil_moder,7,55340,7,all
tamil_moder_coordin,7,55341,7,all
moder_coordin_sri,7,55342,7,all
coordin_sri_lanka,7,55343,7,all
sri_lanka_govern,7,55344,7,all
lanka_govern_tamil,7,55345,7,all
govern_tamil_paramilitari,7,55346,7,all
tamil_paramilitari_group,7,55347,7,all
paramilitari_group_assist,7,55348,7,all
group_assist_sri,7,55349,7,all
assist_sri_lankan,7,55350,7,all
sri_lankan_armi,7,55351,7,all
lankan_armi_assassin,7,55352,7,all
armi_assassin_sri,7,55353,7,all
assassin_sri_lankan,7,55354,7,all
lankan_presid_ranasingh,7,55355,7,all
presid_ranasingh_premadasa,7,55356,7,all
ranasingh_premadasa_attribut,7,55357,7,all
premadasa_attribut_ltte,7,55358,7,all
attribut_ltte_seventh,7,55359,7,all
ltte_seventh_prime,7,55360,7,all
seventh_prime_minist,7,55361,7,all
prime_minist_republ,7,55362,7,all
minist_republ_india,7,55363,7,all
republ_india_rajiv,7,55364,7,all
india_rajiv_gandhi,7,55365,7,all
rajiv_gandhi_assassin,7,55366,7,all
gandhi_assassin_ltte,7,55367,7,all
assassin_ltte_suicid,7,55368,7,all
ltte_suicid_bomber,7,55369,7,all
suicid_bomber_thenmozhi,7,55370,7,all
bomber_thenmozhi_rajaratnam,7,55371,7,all
thenmozhi_rajaratnam_may,7,55372,7,all
rajaratnam_may_octob,7,55373,7,all
may_octob_ltte,7,55374,7,all
octob_ltte_deton,7,55375,7,all
ltte_deton_bomb,7,55376,7,all
deton_bomb_polit,7,55377,7,all
bomb_polit_ralli,7,55378,7,all
polit_ralli_thotalanga,7,55379,7,all
ralli_thotalanga_grandpass,7,55380,7,all
thotalanga_grandpass_turn,7,55381,7,all
grandpass_turn_wipe,7,55382,7,all
turn_wipe_promon,7,55383,7,all
wipe_promon_politician,7,55384,7,all
promon_politician_unit,7,55385,7,all
politician_unit_nation,7,55386,7,all
unit_nation_parti,7,55387,7,all
nation_parti_includ,7,55388,7,all
parti_includ_presidenti,7,55389,7,all
includ_presidenti_candid,7,55390,7,all
presidenti_candid_gamini,7,55391,7,all
candid_gamini_dissanayak,7,55392,7,all
gamini_dissanayak_mp,7,55393,7,all
dissanayak_mp_cabinet,7,55394,7,all
mp_cabinet_minist,7,55395,7,all
cabinet_minist_weerasingh,7,55396,7,all
minist_weerasingh_mallimarachchi,7,55397,7,all
weerasingh_mallimarachchi_g,7,55398,7,all
mallimarachchi_g_m,7,55399,7,all
g_m_premachandra,7,55400,7,all
m_premachandra_ossi,7,55401,7,all
premachandra_ossi_abeygunasekara,7,55402,7,all
ossi_abeygunasekara_mpand,7,55403,7,all
abeygunasekara_mpand_gamini,7,55404,7,all
mpand_gamini_wijesekara,7,55405,7,all
gamini_wijesekara_mp,7,55406,7,all
today_mail_super,7,55407,7,all
mail_super_excit,7,55408,7,all
super_excit_get,7,55409,7,all
excit_get_card,7,55410,7,all
get_card_back,7,55411,7,all
card_back_thought,7,55412,7,all
back_thought_long,7,55413,7,all
thought_long_gone,7,55414,7,all
long_gone_royal,7,55415,7,all
gone_royal_prospect,7,55416,7,all
royal_prospect_camp,7,55417,7,all
prospect_camp_big,7,55418,7,all
camp_big_leagu,7,55419,7,all
big_leagu_team,7,55420,7,all
leagu_team_speak,7,55421,7,all
team_speak_sent,7,55422,7,all
speak_sent_around,7,55423,7,all
sent_around_open,7,55424,7,all
around_open_day,7,55425,7,all
open_day_last,7,55426,7,all
last_year_receiv,7,55427,7,all
year_receiv_back,7,55428,7,all
receiv_back_today,7,55429,7,all
back_today_postmark,7,55430,7,all
today_postmark_az,7,55431,7,all
postmark_az_good,7,55432,7,all
az_good_luck,7,55433,7,all
good_luck_st,7,55434,7,all
luck_st_derrick,7,55435,7,all
mean_drop_blog,7,55436,7,all
drop_blog_univers,7,55437,7,all
blog_univers_seem,7,55438,7,all
univers_seem_just,7,55439,7,all
seem_just_run,7,55440,7,all
just_run_thing,7,55441,7,all
run_thing_say,7,55442,7,all
thing_say_feel,7,55443,7,all
feel_like_old,7,55444,7,all
like_old_cycl,7,55445,7,all
old_cycl_good,7,55446,7,all
cycl_good_day,7,55447,7,all
good_day_bad,7,55448,7,all
day_bad_day,7,55449,7,all
bad_day_feel,7,55450,7,all
day_feel_exhaust,7,55451,7,all
feel_exhaust_overwhelm,7,55452,7,all
exhaust_overwhelm_stress,7,55453,7,all
overwhelm_stress_time,7,55454,7,all
move_back_labour,7,55455,7,all
back_labour_peer,7,55456,7,all
labour_peer_former,7,55457,7,all
peer_former_newspap,7,55458,7,all
former_newspap_publish,7,55459,7,all
newspap_publish_lord,7,55460,7,all
publish_lord_hollick,7,55461,7,all
lord_hollick_fail,7,55462,7,all
hollick_fail_turn,7,55463,7,all
fail_turn_around,7,55464,7,all
turn_around_ail,7,55465,7,all
around_ail_daili,7,55466,7,all
ail_daili_express,7,55467,7,all
daili_express_success,7,55468,7,all
express_success_newspap,7,55469,7,all
success_newspap_britain,7,55470,7,all
newspap_britain_sold,7,55471,7,all
britain_sold_sister,7,55472,7,all
sold_sister_titl,7,55473,7,all
sister_titl_richard,7,55474,7,all
titl_richard_desmond,7,55475,7,all
inde_let_convers,7,55476,7,all
let_convers_fizzl,7,55477,7,all
convers_fizzl_intent,7,55478,7,all
fizzl_intent_see,7,55479,7,all
intent_see_odd,7,55480,7,all
see_odd_enjoy,7,55481,7,all
odd_enjoy_game,7,55482,7,all
enjoy_game_seem,7,55483,7,all
game_seem_play,7,55484,7,all
seem_play_must,7,55485,7,all
play_must_say,7,55486,7,all
must_say_though,7,55487,7,all
say_though_one,7,55488,7,all
though_one_strike,7,55489,7,all
one_strike_good,7,55490,7,all
strike_good_look,7,55491,7,all
good_look_peopl,7,55492,7,all
look_peopl_ever,7,55493,7,all
peopl_ever_laid,7,55494,7,all
ever_laid_eye,7,55495,7,all
laid_eye_kind,7,55496,7,all
eye_kind_shame,7,55497,7,all
go_check_rest,7,55498,7,all
check_rest_design,7,55499,7,all
rest_design_team,7,55500,7,all
design_team_enter,7,55501,7,all
team_enter_win,7,55502,7,all
shed_tear_discord,7,55503,7,all
photograph_obvious_just,7,55504,7,all
obvious_just_look,7,55505,7,all
just_look_pictur,7,55506,7,all
look_pictur_past,7,55507,7,all
pictur_past_year,7,55508,7,all
past_year_came,7,55509,7,all
year_came_across,7,55510,7,all
came_across_view,7,55511,7,all
across_view_realli,7,55512,7,all
view_realli_captur,7,55513,7,all
realli_captur_attent,7,55514,7,all
captur_attent_time,7,55515,7,all
attent_time_feel,7,55516,7,all
time_feel_necessari,7,55517,7,all
feel_necessari_snap,7,55518,7,all
necessari_snap_pictur,7,55519,7,all
snap_pictur_use,7,55520,7,all
pictur_use_whatev,7,55521,7,all
use_whatev_avail,7,55522,7,all
whatev_avail_yes,7,55523,7,all
avail_yes_sometim,7,55524,7,all
yes_sometim_even,7,55525,7,all
sometim_even_camera,7,55526,7,all
even_camera_phone,7,55527,7,all
camera_phone_captur,7,55528,7,all
phone_captur_specif,7,55529,7,all
captur_specif_scene,7,55530,7,all
specif_scene_specif,7,55531,7,all
scene_specif_moment,7,55532,7,all
zimmerman_look_black,7,55533,7,all
submiss_ami_waldman,7,55534,7,all
ami_waldman_william,7,55535,7,all
waldman_william_heinemann,7,55536,7,all
fortnight_challeng_set,7,55537,7,all
challeng_set_wonder,7,55538,7,all
set_wonder_angel,7,55539,7,all
wonder_angel_love,7,55540,7,all
angel_love_colour,7,55541,7,all
love_colour_combo,7,55542,7,all
mess_point_blank,7,55543,7,all
plan_write_lot,7,55544,7,all
write_lot_now,7,55545,7,all
lot_now_back,7,55546,7,all
now_back_fun,7,55547,7,all
back_fun_stuff,7,55548,7,all
fun_stuff_lust,7,55549,7,all
stuff_lust_list,7,55550,7,all
lust_list_spring,7,55551,7,all
list_spring_abound,7,55552,7,all
spring_abound_digit,7,55553,7,all
abound_digit_print,7,55554,7,all
digit_print_one,7,55555,7,all
print_one_way,7,55556,7,all
one_way_channel,7,55557,7,all
way_channel_trend,7,55558,7,all
channel_trend_realli,7,55559,7,all
trend_realli_captur,7,55560,7,all
realli_captur_s,7,55561,7,all
captur_s_s,7,55562,7,all
s_s_spirit,7,55563,7,all
s_spirit_welcom,7,55564,7,all
spirit_welcom_print,7,55565,7,all
welcom_print_dress,7,55566,7,all
6pm_denounc_irish,7,55567,7,all
denounc_irish_root,7,55568,7,all
irish_root_bring,7,55569,7,all
root_bring_luck,7,55570,7,all
bring_luck_form,7,55571,7,all
luck_form_back,7,55572,7,all
form_back_pain,7,55573,7,all
back_pain_relief,7,55574,7,all
pain_relief_made,7,55575,7,all
relief_made_mexican,7,55576,7,all
made_mexican_food,7,55577,7,all
mexican_food_dinner,7,55578,7,all
hope_enjoy_today,7,55579,7,all
enjoy_today_project,7,55580,7,all
coupl_week_ago,7,55581,7,all
week_ago_three,7,55582,7,all
ago_three_peer,7,55583,7,all
three_peer_went,7,55584,7,all
peer_went_joplin,7,55585,7,all
went_joplin_mo,7,55586,7,all
joplin_mo_day,7,55587,7,all
mo_day_left,7,55588,7,all
day_left_list,7,55589,7,all
left_list_five,7,55590,7,all
list_five_church,7,55591,7,all
five_church_hope,7,55592,7,all
church_hope_visit,7,55593,7,all
hope_visit_got,7,55594,7,all
visit_got_lot,7,55595,7,all
got_lot_anxieti,7,55596,7,all
lot_anxieti_go,7,55597,7,all
anxieti_go_see,7,55598,7,all
go_see_got,7,55599,7,all
see_got_goal,7,55600,7,all
got_goal_report,7,55601,7,all
goal_report_thank,7,55602,7,all
report_thank_faith,7,55603,7,all
thank_faith_joplin,7,55604,7,all
faith_joplin_tri,7,55605,7,all
joplin_tri_get,7,55606,7,all
tri_get_first,7,55607,7,all
get_first_thanksgiv,7,55608,7,all
first_thanksgiv_go,7,55609,7,all
thanksgiv_go_like,7,55610,7,all
go_like_extrem,7,55611,7,all
like_extrem_natur,7,55612,7,all
extrem_natur_disast,7,55613,7,all
recent_took_littl,7,55614,7,all
took_littl_trip,7,55615,7,all
littl_trip_new,7,55616,7,all
trip_new_york,7,55617,7,all
york_citi_someth,7,55618,7,all
citi_someth_els,7,55619,7,all
someth_els_love,7,55620,7,all
els_love_gaze,7,55621,7,all
love_gaze_wonder,7,55622,7,all
gaze_wonder_impressionist,7,55623,7,all
wonder_impressionist_paint,7,55624,7,all
impressionist_paint_metropolitian,7,55625,7,all
paint_metropolitian_muesum,7,55626,7,all
metropolitian_muesum_art,7,55627,7,all
muesum_art_view,7,55628,7,all
art_view_one,7,55629,7,all
view_one_monet,7,55630,7,all
one_monet_water,7,55631,7,all
monet_water_lilli,7,55632,7,all
water_lilli_paint,7,55633,7,all
lilli_paint_occur,7,55634,7,all
paint_occur_done,7,55635,7,all
occur_done_blue,7,55636,7,all
done_blue_violet,7,55637,7,all
blue_violet_thought,7,55638,7,all
violet_thought_well,7,55639,7,all
thought_well_monet,7,55640,7,all
well_monet_look,7,55641,7,all
monet_look_pretti,7,55642,7,all
look_pretti_mavel,7,55643,7,all
pretti_mavel_think,7,55644,7,all
mavel_think_give,7,55645,7,all
think_give_whirl,7,55646,7,all
give_whirl_go,7,55647,7,all
whirl_go_monet,7,55648,7,all
go_monet_blue,7,55649,7,all
monet_blue_think,7,55650,7,all
blue_think_turn,7,55651,7,all
think_turn_pretti,7,55652,7,all
turn_pretti_good,7,55653,7,all
join_corner_b,7,55654,7,all
corner_b_corner,7,55655,7,all
b_corner_d,7,55656,7,all
corner_d_press,7,55657,7,all
d_press_thing,7,55658,7,all
press_thing_squar,7,55659,7,all
thing_squar_fold,7,55660,7,all
squar_fold_line,7,55661,7,all
bedroom_wall_frank,7,55662,7,all
wall_frank_two,7,55663,7,all
frank_two_separ,7,55664,7,all
two_separ_frame,7,55665,7,all
separ_frame_photo,7,55666,7,all
frame_photo_liam,7,55667,7,all
photo_liam_matthew,7,55668,7,all
liam_matthew_taken,7,55669,7,all
matthew_taken_day,7,55670,7,all
taken_day_born,7,55671,7,all
dream_big_friend,7,55672,7,all
big_friend_amaz,7,55673,7,all
friend_amaz_result,7,55674,7,all
amaz_result_dream,7,55675,7,all
hop_along_us,7,55676,7,all
along_us_sure,7,55677,7,all
us_sure_see,7,55678,7,all
sure_see_beauti,7,55679,7,all
see_beauti_creation,7,55680,7,all
beauti_creation_leav,7,55681,7,all
creation_leav_comment,7,55682,7,all
leav_comment_blog,7,55683,7,all
comment_blog_well,7,55684,7,all
blog_well_main,7,55685,7,all
well_main_one,7,55686,7,all
main_one_becom,7,55687,7,all
one_becom_follow,7,55688,7,all
becom_follow_blog,7,55689,7,all
daryl_hannah_appear,7,55690,7,all
hannah_appear_film,7,55691,7,all
appear_film_reckless,7,55692,7,all
film_reckless_michael,7,55693,7,all
reckless_michael_hutchenc,7,55694,7,all
michael_hutchenc_work,7,55695,7,all
hutchenc_work_idea,7,55696,7,all
work_idea_script,7,55697,7,all
idea_script_togeth,7,55698,7,all
script_togeth_also,7,55699,7,all
togeth_also_appear,7,55700,7,all
also_appear_film,7,55701,7,all
appear_film_wall,7,55702,7,all
film_wall_street,7,55703,7,all
wall_street_along,7,55704,7,all
street_along_sheen,7,55705,7,all
along_sheen_inx,7,55706,7,all
sheen_inx_song,7,55707,7,all
inx_song_reckless,7,55708,7,all
song_reckless_way,7,55709,7,all
reckless_way_name,7,55710,7,all
way_name_lyric,7,55711,7,all
name_lyric_written,7,55712,7,all
lyric_written_time,7,55713,7,all
written_time_hutch,7,55714,7,all
time_hutch_work,7,55715,7,all
hutch_work_script,7,55716,7,all
work_script_reckless,7,55717,7,all
go_detail_articl,7,55718,7,all
detail_articl_need,7,55719,7,all
articl_need_provid,7,55720,7,all
need_provid_precursor,7,55721,7,all
provid_precursor_provid,7,55722,7,all
precursor_provid_detail,7,55723,7,all
provid_detail_can,7,55724,7,all
detail_can_respond,7,55725,7,all
can_respond_well,7,55726,7,all
respond_well_awar,7,55727,7,all
well_awar_avoid,7,55728,7,all
awar_avoid_prevent,7,55729,7,all
avoid_prevent_victim,7,55730,7,all
prevent_victim_incid,7,55731,7,all
victim_incid_learn,7,55732,7,all
incid_learn_thing,7,55733,7,all
learn_thing_involv,7,55734,7,all
thing_involv_law,7,55735,7,all
involv_law_enforc,7,55736,7,all
law_enforc_past,7,55737,7,all
enforc_past_sever,7,55738,7,all
past_sever_year,7,55739,7,all
sever_year_expos,7,55740,7,all
year_expos_top,7,55741,7,all
expos_top_notch,7,55742,7,all
top_notch_train,7,55743,7,all
notch_train_opportun,7,55744,7,all
train_opportun_howev,7,55745,7,all
opportun_howev_reveal,7,55746,7,all
howev_reveal_kind,7,55747,7,all
reveal_kind_secret,7,55748,7,all
kind_secret_sensit,7,55749,7,all
secret_sensit_inform,7,55750,7,all
sensit_inform_anyth,7,55751,7,all
inform_anyth_provid,7,55752,7,all
anyth_provid_articl,7,55753,7,all
provid_articl_avail,7,55754,7,all
articl_avail_varieti,7,55755,7,all
avail_varieti_open,7,55756,7,all
varieti_open_sourc,7,55757,7,all
open_sourc_especi,7,55758,7,all
sourc_especi_internet,7,55759,7,all
especi_internet_just,7,55760,7,all
internet_just_put,7,55761,7,all
just_put_one,7,55762,7,all
put_one_conveni,7,55763,7,all
one_conveni_place,7,55764,7,all
eat_food_make,7,55765,7,all
food_make_lot,7,55766,7,all
make_lot_herbal,7,55767,7,all
lot_herbal_tea,7,55768,7,all
herbal_tea_wild,7,55769,7,all
tea_wild_herb,7,55770,7,all
wild_herb_collect,7,55771,7,all
herb_collect_last,7,55772,7,all
collect_last_year,7,55773,7,all
last_year_strawberri,7,55774,7,all
year_strawberri_leaf,7,55775,7,all
strawberri_leaf_dandelion,7,55776,7,all
leaf_dandelion_leaf,7,55777,7,all
dandelion_leaf_red,7,55778,7,all
leaf_red_clover,7,55779,7,all
red_clover_flower,7,55780,7,all
clover_flower_good,7,55781,7,all
flower_good_woman,7,55782,7,all
good_woman_tea,7,55783,7,all
make_sure_stop,7,55784,7,all
sure_stop_sentiment,7,55785,7,all
stop_sentiment_sunday,7,55786,7,all
sentiment_sunday_littl,7,55787,7,all
sunday_littl_surpris,7,55788,7,all
innergamegoddess_dedic_help,7,55789,7,all
dedic_help_entrepreneur,7,55790,7,all
help_entrepreneur_achiev,7,55791,7,all
entrepreneur_achiev_lifestyl,7,55792,7,all
achiev_lifestyl_desir,7,55793,7,all
lifestyl_desir_serv,7,55794,7,all
desir_serv_authent,7,55795,7,all
serv_authent_way,7,55796,7,all
authent_way_live,7,55797,7,all
way_live_life,7,55798,7,all
live_life_purpos,7,55799,7,all
life_purpos_passion,7,55800,7,all
17for_lamb_midst,7,55801,7,all
lamb_midst_throne,7,55802,7,all
midst_throne_shall,7,55803,7,all
throne_shall_feed,7,55804,7,all
shall_feed_shall,7,55805,7,all
feed_shall_lead,7,55806,7,all
shall_lead_unto,7,55807,7,all
lead_unto_live,7,55808,7,all
unto_live_fountain,7,55809,7,all
live_fountain_water,7,55810,7,all
fountain_water_god,7,55811,7,all
water_god_shall,7,55812,7,all
god_shall_wipe,7,55813,7,all
shall_wipe_away,7,55814,7,all
wipe_away_tear,7,55815,7,all
away_tear_eye,7,55816,7,all
sinc_plant_flower,7,55817,7,all
taylor_said_reform,7,55818,7,all
said_reform_jersey,7,55819,7,all
reform_jersey_now,7,55820,7,all
jersey_now_still,7,55821,7,all
now_still_follow,7,55822,7,all
still_follow_state,7,55823,7,all
follow_state_pay,7,55824,7,all
state_pay_play,7,55825,7,all
pay_play_rule,7,55826,7,all
play_rule_assur,7,55827,7,all
rule_assur_becom,7,55828,7,all
assur_becom_back,7,55829,7,all
becom_back_door,7,55830,7,all
back_door_contractor,7,55831,7,all
door_contractor_curri,7,55832,7,all
contractor_curri_favor,7,55833,7,all
curri_favor_governor,7,55834,7,all
favor_governor_inner,7,55835,7,all
governor_inner_circl,7,55836,7,all
insid_screen_porch,7,55837,7,all
screen_porch_furnitur,7,55838,7,all
porch_furnitur_select,7,55839,7,all
furnitur_select_neutral,7,55840,7,all
select_neutral_color,7,55841,7,all
neutral_color_palett,7,55842,7,all
color_palett_low,7,55843,7,all
palett_low_line,7,55844,7,all
low_line_compet,7,55845,7,all
line_compet_view,7,55846,7,all
compet_view_match,7,55847,7,all
view_match_loung,7,55848,7,all
match_loung_encourag,7,55849,7,all
loung_encourag_peopl,7,55850,7,all
encourag_peopl_put,7,55851,7,all
peopl_put_feet,7,55852,7,all
put_feet_perhap,7,55853,7,all
feet_perhap_read,7,55854,7,all
perhap_read_book,7,55855,7,all
read_book_shelv,7,55856,7,all
book_shelv_kitchen,7,55857,7,all
shelv_kitchen_dorman,7,55858,7,all
kitchen_dorman_bought,7,55859,7,all
dorman_bought_two,7,55860,7,all
bought_two_match,7,55861,7,all
two_match_tea,7,55862,7,all
match_tea_tabl,7,55863,7,all
tea_tabl_creat,7,55864,7,all
tabl_creat_korean,7,55865,7,all
creat_korean_artist,7,55866,7,all
korean_artist_admir,7,55867,7,all
artist_admir_hun,7,55868,7,all
admir_hun_chung,7,55869,7,all
hun_chung_lee,7,55870,7,all
kid_friendli_moodi,7,55871,7,all
friendli_moodi_origin,7,55872,7,all
moodi_origin_art,7,55873,7,all
origin_art_work,7,55874,7,all
art_work_somewhat,7,55875,7,all
work_somewhat_dim,7,55876,7,all
somewhat_dim_light,7,55877,7,all
dim_light_high,7,55878,7,all
light_high_nois,7,55879,7,all
high_nois_level,7,55880,7,all
nois_level_suggest,7,55881,7,all
level_suggest_place,7,55882,7,all
suggest_place_adult,7,55883,7,all
place_adult_kitchen,7,55884,7,all
adult_kitchen_accommod,7,55885,7,all
kitchen_accommod_request,7,55886,7,all
shoot_occur_exact,7,55887,7,all
occur_exact_one,7,55888,7,all
exact_one_week,7,55889,7,all
one_week_governor,7,55890,7,all
week_governor_sign,7,55891,7,all
governor_sign_toughest,7,55892,7,all
sign_toughest_anti,7,55893,7,all
toughest_anti_illeg,7,55894,7,all
anti_illeg_immigr,7,55895,7,all
illeg_immigr_law,7,55896,7,all
immigr_law_countri,7,55897,7,all
law_countri_trigger,7,55898,7,all
countri_trigger_firestorm,7,55899,7,all
trigger_firestorm_state,7,55900,7,all
firestorm_state_nation,7,55901,7,all
state_nation_controversi,7,55902,7,all
nation_controversi_legisl,7,55903,7,all
controversi_legisl_hot,7,55904,7,all
legisl_hot_debat,7,55905,7,all
hot_debat_put,7,55906,7,all
debat_put_arizona,7,55907,7,all
put_arizona_spotlight,7,55908,7,all
arizona_spotlight_border,7,55909,7,all
spotlight_border_state,7,55910,7,all
border_state_deal,7,55911,7,all
state_deal_rampant,7,55912,7,all
deal_rampant_illeg,7,55913,7,all
rampant_illeg_immigr,7,55914,7,all
call_basel_iii,7,55915,7,all
basel_iii_deal,7,55916,7,all
iii_deal_forc,7,55917,7,all
deal_forc_lender,7,55918,7,all
forc_lender_increas,7,55919,7,all
lender_increas_highest,7,55920,7,all
increas_highest_qualiti,7,55921,7,all
highest_qualiti_capit,7,55922,7,all
qualiti_capit_gradual,7,55923,7,all
capit_gradual_percent,7,55924,7,all
gradual_percent_riski,7,55925,7,all
percent_riski_asset,7,55926,7,all
riski_asset_hold,7,55927,7,all
asset_hold_percent,7,55928,7,all
hold_percent_addit,7,55929,7,all
percent_addit_percent,7,55930,7,all
addit_percent_built,7,55931,7,all
percent_built_good,7,55932,7,all
built_good_time,7,55933,7,all
hornet_tri_attack,7,55934,7,all
tri_attack_repeat,7,55935,7,all
attack_repeat_get,7,55936,7,all
repeat_get_west,7,55937,7,all
get_west_gibson,7,55938,7,all
west_gibson_post,7,55939,7,all
gibson_post_switch,7,55940,7,all
post_switch_gibson,7,55941,7,all
switch_gibson_refus,7,55942,7,all
gibson_refus_move,7,55943,7,all
refus_move_west,7,55944,7,all
move_west_tri,7,55945,7,all
west_tri_back,7,55946,7,all
tri_back_plus,7,55947,7,all
back_plus_cav,7,55948,7,all
plus_cav_help,7,55949,7,all
cav_help_defens,7,55950,7,all
help_defens_court,7,55951,7,all
defens_court_coverag,7,55952,7,all
court_coverag_quick,7,55953,7,all
coverag_quick_dynam,7,55954,7,all
quick_dynam_jame,7,55955,7,all
dynam_jame_becam,7,55956,7,all
jame_becam_free,7,55957,7,all
becam_free_safeti,7,55958,7,all
free_safeti_fli,7,55959,7,all
safeti_fli_everywher,7,55960,7,all
fli_everywher_help,7,55961,7,all
everywher_help_grab,7,55962,7,all
help_grab_rebound,7,55963,7,all
written_statement_transport,7,55964,7,all
statement_transport_offici,7,55965,7,all
transport_offici_said,7,55966,7,all
offici_said_comment,7,55967,7,all
said_comment_hmshost,7,55968,7,all
comment_hmshost_protest,7,55969,7,all
hmshost_protest_howev,7,55970,7,all
protest_howev_report,7,55971,7,all
howev_report_general,7,55972,7,all
report_general_assembl,7,55973,7,all
general_assembl_said,7,55974,7,all
assembl_said_area,7,55975,7,all
said_area_improv,7,55976,7,all
area_improv_initi,7,55977,7,all
improv_initi_financi,7,55978,7,all
initi_financi_term,7,55979,7,all
financi_term_follow,7,55980,7,all
term_follow_negoti,7,55981,7,all
follow_negoti_translat,7,55982,7,all
negoti_translat_million,7,55983,7,all
translat_million_addit,7,55984,7,all
million_addit_revenu,7,55985,7,all
addit_revenu_payment,7,55986,7,all
township_committe_expect,7,55987,7,all
committe_expect_approv,7,55988,7,all
expect_approv_contract,7,55989,7,all
approv_contract_meet,7,55990,7,all
contract_meet_tomorrow,7,55991,7,all
meet_tomorrow_p.m,7,55992,7,all
tomorrow_p.m_municip,7,55993,7,all
p.m_municip_build,7,55994,7,all
municip_build_demott,7,55995,7,all
build_demott_lane,7,55996,7,all
favorit_musician_drake,7,55997,7,all
musician_drake_rascal,7,55998,7,all
drake_rascal_flatt,7,55999,7,all
u._british_regul,7,56000,7,all
british_regul_said,7,56001,7,all
regul_said_investig,7,56002,7,all
said_investig_huge,7,56003,7,all
investig_huge_loss,7,56004,7,all
huge_loss_trade,7,56005,7,all
loss_trade_portfolio,7,56006,7,all
trade_portfolio_jpmorgan,7,56007,7,all
portfolio_jpmorgan_bank,7,56008,7,all
jpmorgan_bank_saw,7,56009,7,all
bank_saw_stock,7,56010,7,all
saw_stock_tumbl,7,56011,7,all
stock_tumbl_percent,7,56012,7,all
tumbl_percent_friday,7,56013,7,all
percent_friday_day,7,56014,7,all
friday_day_disclos,7,56015,7,all
day_disclos_trader,7,56016,7,all
disclos_trader_new,7,56017,7,all
trader_new_york,7,56018,7,all
new_york_london,7,56019,7,all
york_london_includ,7,56020,7,all
london_includ_one,7,56021,7,all
includ_one_nicknam,7,56022,7,all
one_nicknam_london,7,56023,7,all
nicknam_london_whale,7,56024,7,all
london_whale_made,7,56025,7,all
whale_made_misguid,7,56026,7,all
made_misguid_invest,7,56027,7,all
misguid_invest_complex,7,56028,7,all
invest_complex_deriv,7,56029,7,all
complex_deriv_effort,7,56030,7,all
deriv_effort_hedg,7,56031,7,all
effort_hedg_loss,7,56032,7,all
think_ok_done,7,56033,7,all
ok_done_lot,7,56034,7,all
done_lot_work,7,56035,7,all
lot_work_also,7,56036,7,all
work_also_dog,7,56037,7,all
also_dog_probabl,7,56038,7,all
dog_probabl_help,7,56039,7,all
probabl_help_keep,7,56040,7,all
keep_thing_stabil,7,56041,7,all
thing_stabil_said,7,56042,7,all
year_put_two,7,56043,7,all
put_two_enorm,7,56044,7,all
two_enorm_pollut,7,56045,7,all
enorm_pollut_power,7,56046,7,all
pollut_power_facil,7,56047,7,all
power_facil_real,7,56048,7,all
facil_real_cost,7,56049,7,all
real_cost_resid,7,56050,7,all
cost_resid_health,7,56051,7,all
resid_health_peopl,7,56052,7,all
health_peopl_pilsen,7,56053,7,all
peopl_pilsen_littl,7,56054,7,all
pilsen_littl_villag,7,56055,7,all
littl_villag_look,7,56056,7,all
villag_look_forward,7,56057,7,all
look_forward_clean,7,56058,7,all
forward_clean_air,7,56059,7,all
clean_air_green,7,56060,7,all
air_green_area,7,56061,7,all
green_area_new,7,56062,7,all
area_new_busi,7,56063,7,all
new_busi_opportun,7,56064,7,all
avail_sourc_around,7,56065,7,all
sourc_around_world,7,56066,7,all
around_world_year,7,56067,7,all
world_year_use,7,56068,7,all
year_use_agricultur,7,56069,7,all
hawk_finish_second,7,56070,7,all
finish_second_suburban,7,56071,7,all
second_suburban_north,7,56072,7,all
staff_can_explain,7,56073,7,all
can_explain_might,7,56074,7,all
explain_might_nicer,7,56075,7,all
might_nicer_cleaner,7,56076,7,all
nicer_cleaner_look,7,56077,7,all
cleaner_look_let,7,56078,7,all
look_let_scenic,7,56079,7,all
let_scenic_attribut,7,56080,7,all
scenic_attribut_carri,7,56081,7,all
attribut_carri_design,7,56082,7,all
